Date,Order_ID,Customer_ID,Category,Product,Quantity,Price,Revenue,Region
2025-12-04,ORD03687,CUST2020,Home & Kitchen,Blender,1,2273.58,2273.58,West
2025-12-04,ORD00246,CUST1334,Books,Textbook,3,1202.31,3606.93,East
2025-12-04,ORD00685,CUST2118,Electronics,Laptop,2,70184.12,140368.24,South
2025-12-04,ORD04094,CUST2083,Books,Comics,1,1038.73,1038.73,West
2025-12-04,ORD01104,CUST1691,Clothing,T-Shirt,1,3061.14,3061.14,West
2025-12-04,ORD00716,CUST2471,Clothing,Jeans,1,2171.59,2171.59,West
2025-12-04,ORD02570,CUST1923,Electronics,Laptop,2,18308.46,36616.92,Central
2025-12-04,ORD03726,CUST1585,Books,Biography,1,1517.97,1517.97,South
2025-12-04,ORD04734,CUST2094,Books,Fiction,4,1766.24,7064.96,West
2025-12-05,ORD03837,CUST1526,Books,Fiction,1,288.67,288.67,South
2025-12-05,ORD02305,CUST2221,Clothing,T-Shirt,2,1283.23,2566.46,East
2025-12-05,ORD01184,CUST1582,Clothing,Dress,1,2175.26,2175.26,North
2025-12-05,ORD01456,CUST2955,Electronics,Smartphone,1,21324.94,21324.94,West
2025-12-05,ORD03986,CUST1506,Clothing,Jacket,1,4982.89,4982.89,South
2025-12-05,ORD03776,CUST2955,Books,Non-Fiction,1,1939.94,1939.94,South
2025-12-05,ORD00797,CUST1663,Books,Biography,2,392.39,784.79,South
2025-12-05,ORD04559,CUST1460,Home & Kitchen,Blender,1,12327.39,12327.39,Central
2025-12-05,ORD00396,CUST2425,Clothing,Shoes,2,1526.75,3053.49,East
2025-12-05,ORD01668,CUST2069,Home & Kitchen,Air Fryer,4,2838.02,11352.06,East
2025-12-06,ORD01420,CUST2771,Sports,Bicycle,5,6634.25,33171.24,West
2025-12-06,ORD04581,CUST2370,Home & Kitchen,Air Fryer,1,5159.94,5159.94,South
2025-12-06,ORD01956,CUST1746,Sports,Dumbbells,1,6716.74,6716.74,Central
2025-12-06,ORD04051,CUST2239,Electronics,Smartwatch,1,64788.65,64788.65,East
2025-12-06,ORD04246,CUST2426,Clothing,Jacket,3,2934.24,8802.72,East
2025-12-06,ORD00513,CUST2599,Electronics,Smartwatch,2,29040.21,58080.43,East
2025-12-06,ORD00807,CUST2391,Sports,Yoga Mat,2,8983.51,17967.03,East
2025-12-06,ORD03133,CUST2733,Electronics,Smartwatch,1,78138.44,78138.44,East
2025-12-06,ORD03699,CUST2126,Books,Biography,1,1671.01,1671.01,Central
2025-12-06,ORD04816,CUST2967,Books,Biography,3,1328.12,3984.35,Central
2025-12-06,ORD01522,CUST1612,Electronics,Laptop,2,9353.48,18706.95,South
2025-12-06,ORD02950,CUST1694,Sports,Bicycle,2,2191.15,4382.3,Central
2025-12-06,ORD03886,CUST1924,Sports,Bicycle,2,1219.17,2438.34,West
2025-12-06,ORD03839,CUST1341,Sports,Dumbbells,1,1806.86,1806.86,Central
2025-12-06,ORD04551,CUST2321,Electronics,Tablet,4,41314.03,165256.12,East
2025-12-07,ORD01302,CUST2441,Home & Kitchen,Coffee Maker,1,6099.99,6099.99,South
2025-12-07,ORD04322,CUST2898,Sports,Tennis Racket,1,1554.87,1554.87,East
2025-12-07,ORD01416,CUST1320,Clothing,Shoes,1,3995.74,3995.74,South
2025-12-07,ORD00257,CUST2887,Home & Kitchen,Air Fryer,1,6266.67,6266.67,West
2025-12-07,ORD03157,CUST2898,Books,Textbook,1,356.25,356.25,North
2025-12-07,ORD00179,CUST1250,Sports,Tennis Racket,2,4745.3,9490.61,North
2025-12-07,ORD02023,CUST2858,Electronics,Laptop,1,34814.17,34814.17,West
2025-12-07,ORD01186,CUST2648,Electronics,Smartwatch,1,27560.46,27560.46,Central
2025-12-07,ORD01866,CUST1319,Clothing,Jeans,2,3913.92,7827.84,South
2025-12-07,ORD01656,CUST2278,Home & Kitchen,Vacuum,5,11933.06,59665.32,East
2025-12-07,ORD03723,CUST1420,Sports,Dumbbells,1,3072.56,3072.56,East
2025-12-07,ORD03516,CUST1978,Home & Kitchen,Blender,1,3230.35,3230.35,North
2025-12-07,ORD00972,CUST1941,Home & Kitchen,Air Fryer,1,9396.07,9396.07,Central
2025-12-08,ORD00359,CUST1519,Sports,Dumbbells,2,1345.59,2691.18,South
2025-12-08,ORD04302,CUST1185,Electronics,Smartwatch,1,9983.62,9983.62,Central
2025-12-08,ORD03854,CUST2896,Books,Comics,1,1926.63,1926.63,South
2025-12-08,ORD02186,CUST1833,Electronics,Headphones,3,48780.52,146341.55,West
2025-12-08,ORD00053,CUST1364,Electronics,Tablet,2,27339.45,54678.91,West
2025-12-08,ORD01053,CUST1367,Electronics,Laptop,1,30982.46,30982.46,Central
2025-12-08,ORD00752,CUST1705,Home & Kitchen,Coffee Maker,1,8837.55,8837.55,West
2025-12-08,ORD04858,CUST2598,Home & Kitchen,Cookware,1,8108.56,8108.56,West
2025-12-08,ORD03931,CUST2585,Electronics,Headphones,1,42796.9,42796.9,Central
2025-12-08,ORD04270,CUST2959,Sports,Running Shoes,5,3310.94,16554.7,East
2025-12-08,ORD00241,CUST1485,Books,Textbook,1,285.0,285.0,West
2025-12-08,ORD03802,CUST2609,Electronics,Smartphone,4,57226.01,228904.04,North
2025-12-08,ORD03365,CUST2536,Home & Kitchen,Cookware,2,3852.98,7705.97,Central
2025-12-08,ORD00721,CUST2292,Books,Textbook,4,917.91,3671.66,Central
2025-12-09,ORD00135,CUST1911,Electronics,Headphones,1,53444.59,53444.59,North
2025-12-09,ORD01845,CUST2686,Sports,Yoga Mat,1,2109.93,2109.93,West
2025-12-09,ORD01091,CUST1866,Home & Kitchen,Coffee Maker,1,3254.65,3254.65,West
2025-12-09,ORD02886,CUST2964,Electronics,Smartwatch,2,10572.39,21144.78,Central
2025-12-09,ORD04312,CUST2309,Electronics,Smartwatch,1,64715.89,64715.89,North
2025-12-09,ORD02345,CUST1458,Clothing,Dress,1,4194.55,4194.55,North
2025-12-09,ORD03197,CUST1201,Clothing,Shoes,5,4428.89,22144.47,North
2025-12-09,ORD01976,CUST2223,Home & Kitchen,Coffee Maker,3,7556.21,22668.64,North
2025-12-09,ORD00365,CUST1158,Sports,Dumbbells,3,2648.44,7945.32,South
2025-12-09,ORD04510,CUST2541,Home & Kitchen,Vacuum,1,11524.7,11524.7,West
2025-12-09,ORD04946,CUST2576,Clothing,Dress,1,4997.28,4997.28,South
2025-12-09,ORD04683,CUST1249,Electronics,Laptop,1,53951.37,53951.37,North
2025-12-09,ORD03455,CUST2789,Books,Non-Fiction,1,1204.65,1204.65,South
2025-12-09,ORD02735,CUST2738,Home & Kitchen,Blender,4,1029.13,4116.52,East
2025-12-10,ORD02483,CUST1406,Home & Kitchen,Vacuum,1,11578.08,11578.08,West
2025-12-10,ORD03080,CUST1869,Clothing,Shoes,1,3414.18,3414.18,East
2025-12-10,ORD01224,CUST1238,Home & Kitchen,Air Fryer,1,14057.55,14057.55,Central
2025-12-10,ORD00536,CUST1023,Sports,Running Shoes,2,7406.29,14812.58,West
2025-12-10,ORD01025,CUST1106,Electronics,Tablet,2,25528.24,51056.49,West
2025-12-10,ORD04128,CUST2035,Electronics,Smartwatch,2,26519.37,53038.74,East
2025-12-10,ORD01449,CUST2752,Home & Kitchen,Coffee Maker,1,1882.23,1882.23,West
2025-12-10,ORD04625,CUST2391,Sports,Yoga Mat,2,4041.44,8082.87,East
2025-12-10,ORD01085,CUST2526,Clothing,Jacket,1,3422.8,3422.8,East
2025-12-10,ORD02054,CUST1803,Books,Textbook,1,367.84,367.84,Central
2025-12-10,ORD03027,CUST2060,Electronics,Tablet,2,52128.88,104257.76,East
2025-12-10,ORD01013,CUST1363,Home & Kitchen,Coffee Maker,1,10510.43,10510.43,North
2025-12-10,ORD02803,CUST1767,Clothing,T-Shirt,1,3114.67,3114.67,West
2025-12-10,ORD04641,CUST2121,Sports,Dumbbells,1,589.04,589.04,East
2025-12-11,ORD03705,CUST2854,Clothing,T-Shirt,1,1578.22,1578.22,North
2025-12-11,ORD03077,CUST2135,Books,Biography,1,676.13,676.13,East
2025-12-11,ORD02872,CUST2076,Electronics,Smartwatch,2,44638.64,89277.28,North
2025-12-11,ORD02969,CUST1275,Books,Comics,2,753.28,1506.56,Central
2025-12-11,ORD04395,CUST2928,Home & Kitchen,Coffee Maker,1,10982.76,10982.76,North
2025-12-11,ORD03921,CUST1585,Clothing,Jacket,1,2387.85,2387.85,Central
2025-12-11,ORD00446,CUST1238,Sports,Tennis Racket,2,1398.29,2796.57,North
2025-12-11,ORD00790,CUST1661,Clothing,Dress,2,2262.97,4525.95,Central
2025-12-11,ORD04847,CUST1040,Clothing,Jacket,2,4284.76,8569.51,North
2025-12-11,ORD00870,CUST1180,Electronics,Tablet,2,77793.0,155586.0,West
2025-12-11,ORD02554,CUST1366,Clothing,Dress,2,844.0,1688.0,West
2025-12-11,ORD00918,CUST2454,Electronics,Laptop,2,13204.99,26409.99,South
2025-12-12,ORD02863,CUST2634,Clothing,Jeans,1,632.99,632.99,East
2025-12-12,ORD00509,CUST1386,Sports,Yoga Mat,1,9907.11,9907.11,South
2025-12-12,ORD02639,CUST2461,Clothing,Jacket,1,4702.15,4702.15,West
2025-12-12,ORD04326,CUST1677,Home & Kitchen,Coffee Maker,2,10260.9,20521.8,North
2025-12-12,ORD00002,CUST2410,Books,Comics,1,1424.69,1424.69,South
2025-12-12,ORD00413,CUST1630,Home & Kitchen,Air Fryer,2,6822.79,13645.58,East
2025-12-12,ORD01221,CUST1838,Sports,Yoga Mat,4,9021.87,36087.46,Central
2025-12-12,ORD04407,CUST2309,Books,Non-Fiction,2,1033.12,2066.23,North
2025-12-12,ORD04469,CUST2303,Books,Non-Fiction,2,1263.35,2526.71,Central
2025-12-12,ORD00576,CUST1028,Sports,Yoga Mat,2,1657.95,3315.9,Central
2025-12-12,ORD00999,CUST2616,Home & Kitchen,Vacuum,1,5474.65,5474.65,Central
2025-12-12,ORD02275,CUST2289,Home & Kitchen,Air Fryer,2,13199.0,26398.01,North
2025-12-12,ORD01080,CUST2061,Sports,Bicycle,3,7283.68,21851.03,Central
2025-12-12,ORD02844,CUST1500,Electronics,Tablet,1,28930.23,28930.23,West
2025-12-12,ORD00034,CUST2625,Books,Biography,1,772.23,772.23,Central
2025-12-12,ORD00412,CUST1104,Sports,Bicycle,1,3471.04,3471.04,South
2025-12-12,ORD00489,CUST1774,Clothing,Shoes,1,4375.01,4375.01,North
2025-12-13,ORD01428,CUST2972,Electronics,Headphones,4,13445.54,53782.14,Central
2025-12-13,ORD02789,CUST2357,Books,Textbook,3,489.06,1467.17,Central
2025-12-13,ORD03129,CUST2708,Sports,Bicycle,5,4623.11,23115.54,North
2025-12-13,ORD02939,CUST2605,Clothing,T-Shirt,2,4844.07,9688.14,South
2025-12-13,ORD00242,CUST1667,Electronics,Tablet,2,34267.89,68535.78,Central
2025-12-13,ORD04636,CUST2651,Home & Kitchen,Vacuum,3,3912.51,11737.54,South
2025-12-13,ORD03591,CUST1757,Clothing,Shoes,2,1969.71,3939.43,South
2025-12-13,ORD04842,CUST2630,Books,Non-Fiction,1,262.33,262.33,North
2025-12-13,ORD04792,CUST2467,Electronics,Tablet,1,6729.45,6729.45,North
2025-12-13,ORD01551,CUST1308,Home & Kitchen,Cookware,1,4714.79,4714.79,South
2025-12-13,ORD03193,CUST1677,Books,Textbook,1,1765.02,1765.02,West
2025-12-13,ORD04921,CUST1675,Sports,Tennis Racket,1,6340.71,6340.71,South
2025-12-13,ORD03060,CUST2276,Books,Biography,2,1831.3,3662.59,Central
2025-12-14,ORD01122,CUST2467,Electronics,Smartwatch,1,54235.36,54235.36,North
2025-12-14,ORD00325,CUST2921,Books,Fiction,1,1230.11,1230.11,Central
2025-12-14,ORD01774,CUST2627,Home & Kitchen,Air Fryer,2,1278.32,2556.64,North
2025-12-14,ORD01513,CUST1284,Home & Kitchen,Blender,2,10393.75,20787.51,South
2025-12-14,ORD04609,CUST2540,Books,Textbook,1,257.8,257.8,South
2025-12-14,ORD00541,CUST1433,Clothing,Shoes,5,4400.11,22000.56,East
2025-12-14,ORD04808,CUST1600,Electronics,Smartwatch,2,32454.75,64909.49,West
2025-12-14,ORD02326,CUST2098,Home & Kitchen,Vacuum,2,1548.76,3097.51,South
2025-12-14,ORD04272,CUST2558,Electronics,Laptop,1,11827.18,11827.18,South
2025-12-14,ORD02504,CUST1599,Electronics,Headphones,1,40365.23,40365.23,North
2025-12-14,ORD02428,CUST2942,Clothing,Jeans,2,4013.72,8027.43,North
2025-12-14,ORD02556,CUST2633,Clothing,Jeans,3,642.19,1926.57,East
2025-12-14,ORD04841,CUST1268,Books,Textbook,2,1389.13,2778.26,Central
2025-12-14,ORD01997,CUST2797,Books,Biography,1,1806.25,1806.25,East
2025-12-14,ORD01801,CUST1112,Home & Kitchen,Blender,2,9382.29,18764.58,North
2025-12-15,ORD01907,CUST2563,Clothing,Shoes,2,4261.13,8522.26,South
2025-12-15,ORD02766,CUST2242,Electronics,Smartphone,2,50630.24,101260.48,South
2025-12-15,ORD04969,CUST1014,Home & Kitchen,Vacuum,1,12190.76,12190.76,East
2025-12-15,ORD04422,CUST1810,Sports,Tennis Racket,1,3366.94,3366.94,South
2025-12-15,ORD03883,CUST1430,Electronics,Headphones,1,78596.72,78596.72,Central
2025-12-15,ORD02734,CUST2283,Electronics,Smartphone,1,78970.23,78970.23,West
2025-12-15,ORD01624,CUST2251,Electronics,Headphones,1,47855.85,47855.85,South
2025-12-15,ORD02528,CUST2115,Books,Fiction,4,671.33,2685.32,Central
2025-12-15,ORD03092,CUST2680,Home & Kitchen,Cookware,3,2254.07,6762.21,East
2025-12-15,ORD02647,CUST1632,Electronics,Tablet,2,57658.52,115317.03,Central
2025-12-15,ORD04159,CUST1989,Books,Textbook,1,1076.25,1076.25,West
2025-12-15,ORD04354,CUST2117,Sports,Running Shoes,2,4894.99,9789.97,East
2025-12-16,ORD02787,CUST1800,Electronics,Laptop,1,48542.53,48542.53,Central
2025-12-16,ORD00844,CUST1920,Electronics,Smartwatch,2,31239.63,62479.25,South
2025-12-16,ORD03477,CUST1759,Clothing,Shoes,1,1235.87,1235.87,Central
2025-12-16,ORD04387,CUST1457,Electronics,Smartphone,2,68503.33,137006.67,North
2025-12-16,ORD00367,CUST1798,Home & Kitchen,Cookware,1,4695.66,4695.66,Central
2025-12-16,ORD04678,CUST2353,Books,Biography,3,1800.21,5400.64,East
2025-12-16,ORD01757,CUST2430,Sports,Dumbbells,2,1350.04,2700.09,South
2025-12-16,ORD03238,CUST1886,Electronics,Laptop,2,36584.02,73168.04,South
2025-12-16,ORD03697,CUST1549,Home & Kitchen,Blender,2,7984.41,15968.83,North
2025-12-16,ORD04933,CUST1151,Home & Kitchen,Coffee Maker,1,8562.93,8562.93,Central
2025-12-16,ORD02435,CUST1257,Sports,Dumbbells,5,3646.18,18230.88,West
2025-12-16,ORD02804,CUST2979,Books,Textbook,2,1910.18,3820.36,South
2025-12-17,ORD02416,CUST2665,Home & Kitchen,Air Fryer,2,11806.69,23613.37,North
2025-12-17,ORD01699,CUST2850,Home & Kitchen,Blender,4,7919.84,31679.36,West
2025-12-17,ORD02695,CUST2471,Sports,Bicycle,1,9562.11,9562.11,West
2025-12-17,ORD00141,CUST2849,Clothing,Shoes,1,1147.41,1147.41,East
2025-12-17,ORD02739,CUST1574,Clothing,Dress,1,1929.01,1929.01,Central
2025-12-17,ORD02626,CUST1767,Electronics,Laptop,2,15229.25,30458.51,East
2025-12-17,ORD02472,CUST2505,Electronics,Tablet,3,49244.24,147732.72,East
2025-12-17,ORD01181,CUST2064,Home & Kitchen,Air Fryer,1,10973.52,10973.52,North
2025-12-17,ORD02021,CUST1033,Electronics,Laptop,1,68233.25,68233.25,Central
2025-12-17,ORD00465,CUST2228,Home & Kitchen,Cookware,1,5172.81,5172.81,North
2025-12-17,ORD00249,CUST2845,Electronics,Smartphone,2,68190.37,136380.73,East
2025-12-17,ORD01545,CUST2682,Books,Non-Fiction,1,1099.68,1099.68,East
2025-12-17,ORD04204,CUST1263,Electronics,Smartphone,2,44479.5,88959.0,West
2025-12-17,ORD00470,CUST1606,Electronics,Headphones,1,23742.63,23742.63,West
2025-12-17,ORD02214,CUST2862,Books,Textbook,5,766.56,3832.81,South
2025-12-17,ORD02092,CUST2287,Clothing,Shoes,2,3915.91,7831.82,East
2025-12-17,ORD03710,CUST2375,Clothing,Shoes,2,3243.0,6486.0,West
2025-12-17,ORD00314,CUST2353,Sports,Running Shoes,1,5441.28,5441.28,East
2025-12-18,ORD04967,CUST2803,Electronics,Laptop,1,26706.31,26706.31,North
2025-12-18,ORD02637,CUST2198,Home & Kitchen,Blender,4,5387.75,21550.99,Central
2025-12-18,ORD04907,CUST2779,Electronics,Smartwatch,1,13648.79,13648.79,South
2025-12-18,ORD04586,CUST2474,Books,Non-Fiction,1,1456.94,1456.94,West
2025-12-18,ORD03915,CUST2909,Home & Kitchen,Coffee Maker,4,2642.8,10571.19,North
2025-12-18,ORD00718,CUST1962,Electronics,Tablet,5,74834.03,374170.17,Central
2025-12-18,ORD04107,CUST2237,Electronics,Tablet,5,37505.05,187525.27,South
2025-12-18,ORD02123,CUST1284,Clothing,Jeans,2,2071.69,4143.38,Central
2025-12-18,ORD02452,CUST1418,Sports,Yoga Mat,1,6022.19,6022.19,South
2025-12-18,ORD00248,CUST2045,Books,Fiction,1,1789.08,1789.08,East
2025-12-18,ORD00035,CUST1949,Clothing,T-Shirt,2,890.18,1780.36,West
2025-12-18,ORD01701,CUST2712,Books,Non-Fiction,1,1818.24,1818.24,Central
2025-12-18,ORD01426,CUST2558,Sports,Tennis Racket,1,4889.0,4889.0,Central
2025-12-18,ORD02914,CUST2136,Home & Kitchen,Air Fryer,2,9369.79,18739.58,West
2025-12-18,ORD03068,CUST2246,Books,Comics,5,1359.27,6796.35,Central
2025-12-18,ORD02986,CUST1099,Sports,Running Shoes,2,2314.21,4628.43,North
2025-12-19,ORD01816,CUST2365,Books,Biography,2,479.72,959.44,South
2025-12-19,ORD03529,CUST1427,Clothing,T-Shirt,2,2773.36,5546.72,North
2025-12-19,ORD01828,CUST1222,Sports,Yoga Mat,2,2950.72,5901.45,West
2025-12-19,ORD03732,CUST2338,Sports,Bicycle,1,6702.15,6702.15,North
2025-12-19,ORD01102,CUST1552,Clothing,Jeans,1,1465.06,1465.06,West
2025-12-19,ORD01383,CUST2808,Home & Kitchen,Vacuum,1,5833.84,5833.84,West
2025-12-19,ORD01441,CUST2448,Home & Kitchen,Vacuum,2,2679.39,5358.77,Central
2025-12-19,ORD04250,CUST1659,Electronics,Headphones,5,53528.61,267643.03,East
2025-12-19,ORD00472,CUST1310,Clothing,T-Shirt,1,3187.02,3187.02,Central
2025-12-19,ORD03806,CUST2614,Books,Comics,4,1991.8,7967.22,Central
2025-12-19,ORD03056,CUST1363,Clothing,Shoes,1,2946.63,2946.63,East
2025-12-19,ORD00479,CUST1416,Home & Kitchen,Cookware,2,7309.88,14619.77,East
2025-12-19,ORD03610,CUST2931,Clothing,Jeans,1,1896.11,1896.11,East
2025-12-19,ORD00051,CUST1527,Electronics,Smartwatch,3,9665.38,28996.15,Central
2025-12-19,ORD01198,CUST2313,Clothing,Jeans,1,2787.56,2787.56,East
2025-12-19,ORD01239,CUST2053,Books,Comics,4,1912.89,7651.55,North
2025-12-19,ORD03295,CUST1742,Electronics,Tablet,2,54107.19,108214.38,Central
2025-12-19,ORD00012,CUST2043,Electronics,Smartwatch,1,15263.39,15263.39,North
2025-12-19,ORD01389,CUST1055,Sports,Running Shoes,2,9896.21,19792.41,South
2025-12-19,ORD00523,CUST2004,Books,Biography,2,816.2,1632.4,East
2025-12-19,ORD00679,CUST2041,Home & Kitchen,Vacuum,1,1213.71,1213.71,West
2025-12-20,ORD02034,CUST1332,Sports,Yoga Mat,3,889.46,2668.38,North
2025-12-20,ORD02980,CUST2910,Home & Kitchen,Vacuum,4,8257.57,33030.3,North
2025-12-20,ORD03847,CUST2217,Electronics,Smartwatch,2,13176.74,26353.47,North
2025-12-20,ORD04315,CUST1300,Electronics,Smartwatch,1,67260.33,67260.33,North
2025-12-20,ORD00140,CUST2211,Clothing,Shoes,2,1356.03,2712.05,East
2025-12-20,ORD01024,CUST1631,Books,Biography,1,350.92,350.92,North
2025-12-20,ORD02287,CUST2861,Clothing,T-Shirt,1,4671.81,4671.81,East
2025-12-20,ORD03042,CUST1995,Home & Kitchen,Blender,2,5122.9,10245.8,Central
2025-12-20,ORD01371,CUST2003,Sports,Tennis Racket,2,8830.05,17660.11,West
2025-12-21,ORD04991,CUST2742,Clothing,Shoes,4,859.61,3438.43,Central
2025-12-21,ORD03953,CUST1101,Electronics,Smartphone,1,78161.34,78161.34,West
2025-12-21,ORD01197,CUST1244,Clothing,Shoes,3,656.38,1969.13,North
2025-12-21,ORD00499,CUST1528,Home & Kitchen,Coffee Maker,5,11477.69,57388.44,West
2025-12-21,ORD02718,CUST2266,Clothing,T-Shirt,1,4739.66,4739.66,North
2025-12-21,ORD03971,CUST2326,Books,Non-Fiction,2,849.72,1699.43,East
2025-12-21,ORD02907,CUST1281,Electronics,Tablet,1,30422.81,30422.81,East
2025-12-21,ORD03507,CUST1733,Electronics,Smartphone,2,66090.27,132180.54,West
2025-12-21,ORD03513,CUST1117,Books,Fiction,2,581.96,1163.91,West
2025-12-21,ORD03527,CUST2626,Electronics,Smartwatch,5,14150.74,70753.7,East
2025-12-21,ORD01335,CUST1367,Sports,Yoga Mat,1,9748.5,9748.5,Central
2025-12-21,ORD00227,CUST2101,Electronics,Tablet,1,45516.3,45516.3,West
2025-12-22,ORD04037,CUST1133,Home & Kitchen,Cookware,5,13253.66,66268.31,West
2025-12-22,ORD04981,CUST1214,Sports,Running Shoes,3,1181.15,3543.44,Central
2025-12-22,ORD03097,CUST2339,Clothing,Shoes,1,567.41,567.41,West
2025-12-22,ORD01325,CUST2218,Books,Textbook,1,1985.59,1985.59,North
2025-12-22,ORD01467,CUST2004,Books,Comics,1,1813.21,1813.21,South
2025-12-22,ORD02702,CUST1454,Books,Biography,1,1491.73,1491.73,West
2025-12-22,ORD01682,CUST1315,Home & Kitchen,Blender,1,2538.04,2538.04,West
2025-12-22,ORD02201,CUST2290,Sports,Dumbbells,2,1285.95,2571.9,Central
2025-12-22,ORD02806,CUST2662,Books,Fiction,2,1271.99,2543.98,North
2025-12-22,ORD01755,CUST1099,Home & Kitchen,Air Fryer,1,9305.63,9305.63,Central
2025-12-22,ORD04579,CUST1574,Home & Kitchen,Coffee Maker,1,13814.64,13814.64,South
2025-12-22,ORD00306,CUST2176,Electronics,Smartphone,1,23011.37,23011.37,South
2025-12-22,ORD04690,CUST1408,Electronics,Smartwatch,2,13943.24,27886.48,Central
2025-12-23,ORD01831,CUST2833,Electronics,Headphones,1,48959.03,48959.03,North
2025-12-23,ORD00582,CUST2234,Electronics,Smartwatch,2,56624.81,113249.61,South
2025-12-23,ORD02577,CUST2272,Clothing,Jacket,2,2156.31,4312.63,West
2025-12-23,ORD04068,CUST1875,Home & Kitchen,Air Fryer,1,10935.55,10935.55,South
2025-12-23,ORD02499,CUST1099,Electronics,Laptop,2,43519.35,87038.69,South
2025-12-23,ORD03914,CUST2010,Home & Kitchen,Vacuum,1,11982.45,11982.45,East
2025-12-23,ORD03790,CUST2893,Electronics,Smartwatch,2,37885.19,75770.37,East
2025-12-23,ORD02166,CUST1118,Home & Kitchen,Cookware,1,8963.0,8963.0,North
2025-12-23,ORD03038,CUST2756,Books,Non-Fiction,1,1426.8,1426.8,East
2025-12-23,ORD02964,CUST2546,Books,Comics,2,1781.08,3562.16,East
2025-12-23,ORD04446,CUST1661,Electronics,Smartphone,1,55628.8,55628.8,South
2025-12-24,ORD04328,CUST1720,Electronics,Tablet,1,46676.84,46676.84,South
2025-12-24,ORD02792,CUST2820,Sports,Dumbbells,1,1721.24,1721.24,South
2025-12-24,ORD00676,CUST1696,Home & Kitchen,Air Fryer,1,14229.79,14229.79,South
2025-12-24,ORD02486,CUST2595,Books,Textbook,2,865.55,1731.11,Central
2025-12-24,ORD02028,CUST2610,Clothing,Jacket,1,3302.73,3302.73,South
2025-12-24,ORD03804,CUST2686,Home & Kitchen,Blender,3,13261.0,39783.0,Central
2025-12-24,ORD02783,CUST1801,Electronics,Smartwatch,1,38269.28,38269.28,West
2025-12-24,ORD03445,CUST2284,Electronics,Laptop,1,43281.39,43281.39,Central
2025-12-24,ORD01172,CUST2336,Home & Kitchen,Vacuum,2,13470.44,26940.88,West
2025-12-24,ORD04851,CUST1222,Clothing,Jacket,3,4749.64,14248.91,Central
2025-12-24,ORD02799,CUST2430,Electronics,Laptop,1,72265.87,72265.87,South
2025-12-24,ORD02110,CUST2589,Electronics,Laptop,2,70099.55,140199.09,Central
2025-12-24,ORD04700,CUST1739,Clothing,T-Shirt,1,4825.4,4825.4,South
2025-12-25,ORD02125,CUST1923,Electronics,Tablet,1,8079.98,8079.98,South
2025-12-25,ORD01865,CUST2533,Sports,Dumbbells,1,5921.98,5921.98,North
2025-12-25,ORD02079,CUST2847,Electronics,Tablet,1,65538.99,65538.99,Central
2025-12-25,ORD00447,CUST1356,Home & Kitchen,Coffee Maker,3,2463.88,7391.64,North
2025-12-25,ORD00155,CUST1460,Electronics,Smartphone,3,5528.22,16584.66,West
2025-12-25,ORD00933,CUST1289,Sports,Running Shoes,3,5029.96,15089.88,North
2025-12-25,ORD02928,CUST2256,Home & Kitchen,Vacuum,1,2577.56,2577.56,South
2025-12-25,ORD01229,CUST1849,Home & Kitchen,Air Fryer,1,7651.3,7651.3,Central
2025-12-25,ORD00500,CUST1306,Electronics,Tablet,2,67223.29,134446.57,South
2025-12-25,ORD01062,CUST2237,Sports,Yoga Mat,5,6868.36,34341.8,East
2025-12-25,ORD00811,CUST2252,Electronics,Headphones,2,36490.28,72980.56,Central
2025-12-25,ORD02433,CUST1603,Electronics,Smartwatch,1,44138.9,44138.9,East
2025-12-25,ORD01719,CUST1911,Home & Kitchen,Cookware,1,12280.69,12280.69,East
2025-12-26,ORD00070,CUST1195,Sports,Bicycle,1,8527.62,8527.62,East
2025-12-26,ORD01425,CUST2813,Clothing,Shoes,1,3512.66,3512.66,South
2025-12-26,ORD04036,CUST1635,Clothing,Jeans,5,3540.47,17702.36,East
2025-12-26,ORD01278,CUST1566,Sports,Yoga Mat,2,8216.28,16432.55,North
2025-12-26,ORD04760,CUST2852,Electronics,Headphones,1,38162.93,38162.93,West
2025-12-26,ORD04762,CUST1900,Electronics,Smartwatch,1,68219.38,68219.38,East
